point_id,season,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2
TNP_0112,Monsoon,0,0.9999999995023625,3,0.8095120734108758,50,0.9999999995023625,2.9083817458476495e-18,4.976383058472096e-10
TNP_0112,Retreat,0,0.9999982622006379,3,0.8095120734108758,50,0.9999982622006379,1.0399613943464065e-30,1.7377993628856398e-06
TNP_0113,Winter,2,1.0,3,0.8095120734108758,50,3.3374039650378513e-35,1.1064048469817701e-63,1.0
TNP_0113,Summer,1,1.0,3,0.8095120734108758,50,4.050801551176196e-62,1.0,5.088410020095587e-24
TNP_0113,Monsoon,1,1.0,3,0.8095120734108758,50,6.775852653238929e-17,1.0,1.0319810445106748e-16
TNP_0113,Retreat,0,0.999999884577377,3,0.8095120734108758,50,0.999999884577377,8.779070893031776e-27,1.1542262299933335e-07
TNP_0114,Winter,2,1.0,3,0.8095120734108758,50,1.2066424269624455e-99,2.13338009771799e-114,1.0
TNP_0114,Summer,2,0.999999999999126,3,0.8095120734108758,50,2.9163260781766654e-30,8.718658577970737e-13,0.999999999999126
TNP_0114,Monsoon,2,1.0,3,0.8095120734108758,50,9.622562946342185e-19,1.891267959974523e-51,1.0
TNP_0114,Retreat,2,1.0,3,0.8095120734108758,50,1.3316498470780913e-36,1.909085600760755e-77,1.0
TNP_0115,Winter,2,1.0,3,0.8095120734108758,50,4.8690870618565914e-17,6.199145929790094e-50,1.0
TNP_0115,Summer,1,1.0,3,0.8095120734108758,50,4.157837136983026e-71,1.0,3.216135686886297e-27
TNP_0115,Monsoon,1,1.0,3,0.8095120734108758,50,2.277341694680686e-30,1.0,1.0100735207790935e-22
TNP_0115,Retreat,0,0.9999999999840119,3,0.8095120734108758,50,0.9999999999840119,1.3680833693440172e-20,1.5988029712542053e-11
TNP_0116,Winter,2,1.0,3,0.8095120734108758,50,7.305867623009812e-16,2.2053917210795585e-46,1.0
TNP_0116,Summer,1,1.0,3,0.8095120734108758,50,2.4610316373602016e-52,1.0,4.6612799394469384e-20
TNP_0116,Monsoon,1,1.0,3,0.8095120734108758,50,2.0043077530268843e-35,1.0,3.4400671617803676e-21
TNP_0116,Retreat,0,0.9999999974081613,3,0.8095120734108758,50,0.9999999974081613,1.0388809667454508e-23,2.5918387231310694e-09
TNP_0117,Winter,2,0.9999999994119833,3,0.8095120734108758,50,5.880174746041764e-10,4.268917178746882e-36,0.9999999994119833
TNP_0117,Summer,1,1.0,3,0.8095120734108758,50,4.7813237659876354e-82,1.0,1.3914043530123627e-29
TNP_0117,Monsoon,1,1.0,3,0.8095120734108758,50,3.375179479767761e-51,1.0,1.1178207258382897e-28
TNP_0117,Retreat,0,0.9999999997547047,3,0.8095120734108758,50,0.9999999997547047,1.587127198677055e-10,8.658199925693826e-11
TNP_0118,Winter,2,1.0,3,0.8095120734108758,50,1.3430799500575677e-18,2.190768454359757e-49,1.0
TNP_0118,Summer,1,1.0,3,0.8095120734108758,50,1.655472871923187e-58,1.0,3.88750039165793e-24
TNP_0118,Monsoon,1,0.9999999999999982,3,0.8095120734108758,50,3.2920435533007974e-17,0.9999999999999982,1.72145149344117e-15
TNP_0118,Retreat,0,0.9999999979850829,3,0.8095120734108758,50,0.9999999979850829,4.9396095798229315e-26,2.014917080491194e-09
TNP_0119,Winter,2,0.9999999999631761,3,0.8095120734108758,50,3.682521300110205e-11,3.27109001665997e-20,0.9999999999631761
TNP_0119,Summer,1,1.0,3,0.8095120734108758,50,4.374094631351619e-81,1.0,4.769276696039315e-30
TNP_0119,Monsoon,1,1.0,3,0.8095120734108758,50,2.4056779865107596e-34,1.0,1.8476935863791858e-23
TNP_0119,Retreat,0,0.9999789635584431,3,0.8095120734108758,50,0.9999789635584431,2.103049769082591e-05,5.943866206856336e-09
TNP_0120,Winter,2,0.9999963206890151,3,0.8095120734108758,50,3.6793109851313418e-06,6.164098725284983e-36,0.9999963206890151
TNP_0120,Summer,1,1.0,3,0.8095120734108758,50,7.37734876201151e-65,1.0,5.676389960201894e-27
TNP_0120,Monsoon,1,1.0,3,0.8095120734108758,50,6.59069630665933e-54,1.0,2.6427838542018374e-28
TNP_0120,Retreat,0,0.9999999998900577,3,0.8095120734108758,50,0.9999999998900577,2.7091416661319168e-11,8.28510007583605e-11
TNP_0121,Winter,2,0.9999999999999964,3,0.8095120734108758,50,2.5273722736577306e-15,1.0250586696801037e-38,0.9999999999999964
TNP_0121,Summer,1,1.0,3,0.8095120734108758,50,5.5926151309562335e-71,1.0,2.9972261357137265e-28
TNP_0121,Monsoon,1,1.0,3,0.8095120734108758,50,1.3649418391062696e-34,1.0,5.480950984253682e-24
TNP_0121,Retreat,0,0.9999999999043343,3,0.8095120734108758,50,0.9999999999043343,1.851071732013897e-13,9.548109284191459e-11
TNP_0122,Winter,2,1.0,3,0.8095120734108758,50,5.6202855103304666e-80,9.62810358346054e-102,1.0
TNP_0122,Summer,1,0.9999999998812754,3,0.8095120734108758,50,1.4935514177363036e-47,0.9999999998812754,1.1872523537298024e-10
TNP_0122,Monsoon,0,0.999995790733282,3,0.8095120734108758,50,0.999995790733282,9.946633198934432e-25,4.209266718627691e-06
TNP_0122,Retreat,2,1.0,3,0.8095120734108758,50,5.196162773947021e-16,2.1522214445631383e-55,1.0
TNP_0123,Winter,2,0.9999999999982236,3,0.8095120734108758,50,1.77811799360427e-12,3.256835885667464e-30,0.9999999999982236
TNP_0123,Summer,1,1.0,3,0.8095120734108758,50,8.18053369096436e-75,1.0,2.3955767017541377e-29
TNP_0123,Monsoon,1,1.0,3,0.8095120734108758,50,2.73789563038808e-41,1.0,3.2379389477676927e-26
TNP_0123,Retreat,0,0.9999999849365474,3,0.8095120734108758,50,0.9999999849365474,1.466896874069105e-08,3.9448407136698116e-10
TNP_0124,Winter,2,1.0,3,0.8095120734108758,50,4.2844480198914964e-55,7.200649821071264e-68,1.0
TNP_0124,Summer,1,0.9999999979520631,3,0.8095120734108758,50,1.9128867146292245e-32,0.9999999979520631,2.047935618247556e-09
TNP_0124,Monsoon,0,0.9999714944784515,3,0.8095120734108758,50,0.9999714944784515,7.867214141511651e-22,2.8505521548512303e-05
TNP_0124,Retreat,2,0.9999967823610024,3,0.8095120734108758,50,3.2176389992916347e-06,3.196640633319318e-39,0.9999967823610024
TNP_0125,Winter,2,1.0,3,0.8095120734108758,50,2.726674479573912e-25,2.6657353760464907e-25,1.0
TNP_0125,Summer,1,0.9999999998947509,3,0.8095120734108758,50,1.091650600929076e-36,0.9999999998947509,1.052479865981849e-10
TNP_0125,Monsoon,2,0.9999864698696763,3,0.8095120734108758,50,1.353012919687874e-05,1.1295551536856663e-12,0.9999864698696763
TNP_0125,Retreat,0,0.7467312983584145,3,0.8095120734108758,50,0.7467312983584145,1.138485214090746e-27,0.2532687016415837
TNP_0126,Winter,2,1.0,3,0.8095120734108758,50,1.2382226532730489e-29,3.8523386789389004e-48,1.0
TNP_0126,Summer,1,1.0,3,0.8095120734108758,50,5.815263214665008e-78,1.0,5.748325646334285e-28
TNP_0126,Monsoon,0,0.9956238511601059,3,0.8095120734108758,50,0.9956238511601059,0.004376088322690797,6.051720340269243e-08
TNP_0126,Retreat,0,0.9999999527149754,3,0.8095120734108758,50,0.9999999527149754,2.8112244791016265e-28,4.728502480114042e-08
TNP_0127,Winter,2,1.0,3,0.8095120734108758,50,1.574220146688144e-51,2.7740089678996668e-70,1.0
TNP_0127,Summer,1,1.0,3,0.8095120734108758,50,1.3563510773009111e-61,1.0,1.2537231351854881e-21
TNP_0127,Monsoon,0,0.9999999414106052,3,0.8095120734108758,50,0.9999999414106052,1.899150875019194e-20,5.858939475320523e-08
TNP_0127,Retreat,2,0.9911441427233297,3,0.8095120734108758,50,0.008855857276669115,4.444236093252144e-39,0.9911441427233297
TNP_0128,Winter,2,1.0,3,0.8095120734108758,50,1.8786208076337886e-23,7.366936312447836e-40,1.0
TNP_0128,Summer,1,1.0,3,0.8095120734108758,50,2.8869956299519855e-76,1.0,8.385652752787762e-29
TNP_0128,Monsoon,0,0.9999999660198503,3,0.8095120734108758,50,0.9999999660198503,2.9052856623099084e-12,3.397724584491795e-08
TNP_0128,Retreat,0,0.9999999169010739,3,0.8095120734108758,50,0.9999999169010739,3.495676419970261e-27,8.309892624175193e-08
TNP_0129,Winter,2,0.9999999724636165,3,0.8095120734108758,50,2.7536383139894256e-08,7.178993582549243e-37,0.9999999724636165
TNP_0129,Summer,1,1.0,3,0.8095120734108758,50,5.417640275883379e-65,1.0,1.2462933355907778e-26
TNP_0129,Monsoon,1,1.0,3,0.8095120734108758,50,7.22951361938378e-42,1.0,1.1942946779936655e-25
TNP_0129,Retreat,0,0.9999999999577742,3,0.8095120734108758,50,0.9999999999577742,8.050081229764948e-14,4.2145163906991383e-11
TNP_0130,Winter,2,1.0,3,0.8095120734108758,50,3.1610224183935914e-78,1.1471606425362458e-86,1.0
TNP_0130,Summer,1,0.9999659117347763,3,0.8095120734108758,50,1.6883249252603051e-26,0.9999659117347763,3.4088265222740616e-05
TNP_0130,Monsoon,0,0.8525973347552294,3,0.8095120734108758,50,0.8525973347552294,2.5645884776855795e-22,0.1474026652447697
TNP_0130,Retreat,2,1.0,3,0.8095120734108758,50,2.0183884479889335e-16,4.0983829437182853e-50,1.0
TNP_0131,Winter,2,1.0,3,0.8095120734108758,50,5.21990118673212e-63,1.7921201599658319e-84,1.0
TNP_0131,Summer,1,1.0,3,0.8095120734108758,50,2.923054882952264e-57,1.0,1.3796787925119976e-17
TNP_0131,Monsoon,0,0.9999988120577066,3,0.8095120734108758,50,0.9999988120577066,1.1877766800854025e-06,1.6561343153444533e-10
TNP_0131,Retreat,2,0.9940923643357732,3,0.8095120734108758,50,0.005907635664225452,4.745257352333332e-36,0.9940923643357732
TNP_0132,Winter,2,1.0,3,0.8095120734108758,50,1.7754145492659665e-20,1.701134342166385e-64,1.0
TNP_0132,Summer,1,0.9999997997329461,3,0.8095120734108758,50,8.720876993683921e-39,0.9999997997329461,2.0026705514807405e-07
TNP_0132,Monsoon,1,0.9999999997593605,3,0.8095120734108758,50,2.6497054220039057e-17,0.9999999997593605,2.406421190901432e-10
TNP_0132,Retreat,0,0.9999496039323182,3,0.8095120734108758,50,0.9999496039323182,2.7426819183291594e-28,5.039606768144397e-05
TNP_0133,Winter,2,1.0,3,0.8095120734108758,50,1.206637229199409e-31,3.0200979621947214e-42,1.0
TNP_0133,Summer,1,0.9999999999986784,3,0.8095120734108758,50,4.01608667452804e-35,0.9999999999986784,1.3205950021643518e-12
TNP_0133,Monsoon,0,0.9999109336867661,3,0.8095120734108758,50,0.9999109336867661,2.1540927207853763e-11,8.906629169233935e-05
TNP_0133,Retreat,0,0.9953293024921459,3,0.8095120734108758,50,0.9953293024921459,2.3709994138103115e-30,0.004670697507854097
