point_id,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true
TNP_0072,3653,5.277478562825075,0.8210631387609231,0.16792823215551866,0.8256301162131793,0.021352313167259787,4,9.208935121817683,28.26244547860206,32.37016666666666,23.75558333333333,0.0,15750.032083333334,72.22538484350761,3.8776518158591116,0.15734991157482686
TNP_0073,3653,5.295295067068163,0.8128717773695653,0.16108923050048635,0.815700428727697,0.012866137421297564,3,11.861713660005474,25.03873083766767,30.022999999999996,20.758,0.19374999999999787,6032.082916666666,69.72106715941236,3.662099758189616,0.15782157278431747
TNP_0074,3653,5.194127648508076,0.7908687591493785,0.15076340158732163,0.7930134539444403,0.012318642211880646,3,8.5837092800438,26.230841887945978,29.97808333333333,23.464666666666666,0.0,8454.959166666666,78.5656332694589,4.062922141618761,0.11500782189202417
TNP_0075,3653,5.281575272378868,0.8205200973744438,0.1677403520682583,0.824761992919618,0.022447303586093623,4,10.853180947166711,27.32437448672324,32.31991666666666,22.261083333333335,0.0,12935.065416666668,72.46599678346564,3.284385208504425,0.16259373296505963
TNP_0076,3653,5.275799865863673,0.81232369546151,0.15557480751500283,0.8160117092561003,0.01149739939775527,2,12.076693128935123,27.182288073729353,31.933749999999993,22.885166666666667,0.0,12104.44625,67.48547506615567,3.124713591568574,0.15046964795180562
TNP_0077,3653,5.290631888858473,0.8089440468960872,0.14907934421609556,0.8116570034534867,0.006569942513003011,2,11.960106761565838,26.087563190072085,30.980166666666666,21.753416666666666,0.0,8835.883333333333,68.71533807829182,3.0932282826900264,0.14174601690481323
TNP_0078,3653,5.295295067068163,0.8128717773695653,0.16108923050048635,0.815700428727697,0.012866137421297564,3,11.556074459348482,26.11316315357241,31.099416666666663,21.22925,0.0,9294.32625,70.80869821607811,3.3933383520394202,0.15782157278431747
TNP_0079,3653,5.2474154393649055,0.8022058832765958,0.14671903742785972,0.8050014795750728,0.008212428141253765,2,10.36718313714755,25.329674012227393,30.171583333333334,21.630416666666665,0.0,6251.266666666666,72.15835933935578,3.5774009946162972,0.13606537918234454
TNP_0080,3653,5.2999541910758285,0.8187838002155088,0.1624970902480756,0.8235388739963944,0.02025732274842595,4,7.653287708732548,28.426878022629808,31.894166666666667,24.299083333333332,0.0,16241.329583333332,73.03635710375035,4.132842412628889,0.15546597960534483
TNP_0081,3653,5.2999541910758285,0.8187838002155088,0.1624970902480756,0.8235388739963944,0.02025732274842595,4,7.653287708732548,28.426878022629808,31.894166666666667,24.299083333333332,0.0,16241.329583333332,73.03635710375035,4.132842412628889,0.15546597960534483
