case_id,regime_id,pcm_id,sampling_method,seed,capsule_diameter_m,n_capsule,flow_rate_kg_s,simulator_version,runtime_s,valid,reason,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,geom_hydraulic_diameter_m,geom_below_min_pcm_fraction,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,split
c1_n_Octacosane__C28__bnd_nmin,1,n-Octacosane (C28),boundary,0,0.05,8,0.030000000000000002,sim_v1_tamilnadu,2.8988449573516846,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,tamilnadu,1.0,n-Octacosane (C28),24.39,1810.2891021604835,0.5301496343663994,,1236.3363101270127,5.958273707255814e-10,1880.8601514118916,70.8892087590507,5.3194262051128005,5.327831322863387,3.5846276834299406e-08,0.476474885794452,70.37005710439578,70.2122023277229,251.0,0.0,12.0,8784.0,train
c1_n_Octacosane__C28__bnd_nmax,1,n-Octacosane (C28),boundary,0,0.05,24,0.030000000000000002,sim_v1_tamilnadu,4.314113140106201,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,tamilnadu,1.0,n-Octacosane (C28),24.39,1808.0801187056682,0.5283956578862565,,1240.951619527879,2.020124501079832e-09,1878.7877896597104,71.03742220532267,16.086025960989566,16.111260355113902,6.139147701064933e-08,1.4294246573833562,70.34027086771319,69.62642563693262,195.0,0.0,8.0,8784.0,train
c1_RT64HC_lhs_000,1,RT64HC,lhs,20262763,0.04333426803482007,10,0.016347265344601257,sim_v1_tamilnadu,3.3985402584075928,True,,0.021667134017410036,0.008521636671379193,0.9914783633286208,7.398008199291247e-07,2.015620050922496e-11,13.785428384923765,3.36124704710068,True,tamilnadu,1.0,RT64HC,24.39,1810.8772441538006,0.5301790033165374,,1236.2590304181906,8.03700500579877e-11,1881.3862040894744,70.82675613793178,3.431947264668904,3.4389020981031533,4.3861125646240884e-08,0.37495201354068447,70.42214716403782,70.25541161216199,152.0,0.0,1.0,8784.0,train
c1_RT64HC_lhs_001,1,RT64HC,lhs,20262763,0.025655254869320226,23,0.030043539505741866,sim_v1_tamilnadu,1.33514404296875e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_RT64HC_lhs_002,1,RT64HC,lhs,20262763,0.07782351883657117,21,0.02731380607780591,sim_v1_tamilnadu,1.806382656097412,True,,0.038911759418285584,0.10365267250131427,0.8963473274986857,7.619546920621822e-05,3.4686471165101275e-09,41.36535679324826,0.4486580129732124,False,tamilnadu,1.0,RT64HC,24.39,1798.0253566839385,0.5207568920563822,,1261.0518136552066,1.3842214426270121e-08,1869.1550914900363,71.49893019226448,37.27487564848748,37.35961476726528,3.0229868783118507e-07,4.560717590057828,71.61961112230713,63.99730341710924,0.0,0.0,0.0,8784.0,train
c1_RT64HC_lhs_003,1,RT64HC,lhs,20262763,0.06838101088254289,11,0.010619031457109329,sim_v1_tamilnadu,2.2131457328796387,True,,0.034190505441271446,0.03683221637747765,0.9631677836225223,1.6694436455905047e-06,2.9546457647328083e-11,14.130714217438452,1.1921155475885725,True,tamilnadu,1.0,RT64HC,24.39,1805.8761220339256,0.5274506126959029,,1243.4383552399386,1.178091132541051e-10,1876.6648413310752,71.12033296921138,12.911204785695213,12.941252968395085,4.177130035445464e-08,1.6206175206090168,70.7889772245455,64.10630195499283,0.0,0.0,0.0,8784.0,train
c1_RT64HC_lhs_004,1,RT64HC,lhs,20262763,0.05049192979373747,14,0.037440743492096265,sim_v1_tamilnadu,2.9661073684692383,True,,0.025245964896868735,0.018872201404191515,0.9811277985958085,8.712595804898926e-06,5.436767744692245e-10,36.788334201069745,1.7499825930704993,True,tamilnadu,1.0,RT64HC,24.39,1809.2788128519765,0.5291875615705319,,1238.867851267589,2.1679564445919272e-09,1879.875556760521,70.91987712914651,7.3784794141612835,7.3938827414860935,4.616206207664986e-08,0.8303768617844267,70.48738914772275,68.7654573474318,44.0,0.0,0.0,8784.0,train
c1_RT64HC_lhs_005,1,RT64HC,lhs,20262763,0.0280782499719143,17,0.04902265020762863,sim_v1_tamilnadu,1.3589859008789062e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_RT64HC_lhs_006,1,RT64HC,lhs,20262763,0.036805241161288235,19,0.04449045036547134,sim_v1_tamilnadu,3.337860107421875e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_RT64HC_lhs_007,1,RT64HC,lhs,20262763,0.05970704705752135,14,0.022034668633734843,sim_v1_tamilnadu,3.056199789047241,True,,0.029853523528760674,0.03120566427510077,0.9687943357248993,5.435710566716493e-06,1.9962346854414827e-10,25.602112740954798,1.2357553313024814,True,tamilnadu,1.0,RT64HC,24.39,1807.8704776690101,0.5279547082607471,,1242.1119081491706,7.960817572664279e-10,1878.525345406037,70.98497477774598,11.49127021704331,11.516747098299325,6.256950402823844e-08,1.373049228104434,70.68168212193363,64.65033461816215,0.0,0.0,0.0,8784.0,train
c1_RT64HC_bnd_dmin_fmin,1,RT64HC,boundary,0,0.02,16,0.01,sim_v1_tamilnadu,1.4066696166992188e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_RT64HC_bnd_dmin_fmax,1,RT64HC,boundary,0,0.02,16,0.05,sim_v1_tamilnadu,3.5762786865234375e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_RT64HC_bnd_dmax_fmin,1,RT64HC,boundary,0,0.08,16,0.01,sim_v1_tamilnadu,2.629317045211792,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,tamilnadu,1.0,RT64HC,24.39,1800.051827098163,0.5225264462944192,,1256.3955138686267,6.41416189390572e-10,1871.089571606411,71.39678747670358,29.85904827707412,29.929126349408968,1.3791338474148294e-07,3.774602629337113,71.52411482226483,63.85902315972561,0.0,0.0,0.0,8784.0,holdout
c1_RT64HC_bnd_dmax_fmax,1,RT64HC,boundary,0,0.08,16,0.05,sim_v1_tamilnadu,1.9024913311004639,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,tamilnadu,1.0,RT64HC,24.39,1800.1568976153112,0.5225511583316917,,1256.3304880833723,5.9602836613109845e-08,1871.1916211638968,71.39391898051196,30.521181064955176,30.591273963858118,1.4875240845114016e-07,3.774602629337113,71.41521475546159,63.99185445936869,0.0,0.0,0.0,8784.0,holdout
c1_RT64HC_bnd_nmin,1,RT64HC,boundary,0,0.05,8,0.030000000000000002,sim_v1_tamilnadu,2.5176124572753906,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,tamilnadu,1.0,RT64HC,24.39,1810.2092196196372,0.5300110697395312,,1236.7009208457152,5.958460510420573e-10,1880.7647393823877,70.87385587351959,4.067335835142176,4.075880407232176,3.6402657946099795e-08,0.46076692252650303,70.43895723118398,68.86782403953673,41.0,0.0,0.0,8784.0,train
c1_RT64HC_bnd_nmax,1,RT64HC,boundary,0,0.05,24,0.030000000000000002,sim_v1_tamilnadu,2.517796277999878,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,tamilnadu,1.0,RT64HC,24.39,1807.8787928209354,0.5279537220416805,,1242.114503227372,2.020145608023663e-09,1878.5377133631148,70.98919717153913,12.353271269000512,12.37892391560661,6.387671907432175e-08,1.3823007675795091,70.55307081359021,68.22402733900357,36.0,0.0,0.0,8784.0,train
c1_n_Hexacosane__C26__lhs_000,1,n-Hexacosane (C26),lhs,20261941,0.049802508929478385,18,0.033055618293203824,sim_v1_tamilnadu,3.195861577987671,True,,0.024901254464739193,0.023283849802676157,0.9767161501973238,8.648637597457496e-06,4.764767719630107e-10,32.03614097242672,1.392751204633325,True,tamilnadu,1.0,n-Hexacosane (C26),24.39,1809.6249846749263,0.5302971539753415,,1235.9481358010335,1.899534211024207e-09,1880.32294363002,71.01881437723438,17.992544169773737,18.00672960922815,5.268540122196961e-08,0.8964282174030321,70.1744915973421,70.16388859563777,1406.0,0.0,108.0,8784.0,train
c1_n_Hexacosane__C26__lhs_001,1,n-Hexacosane (C26),lhs,20261941,0.029147753211231354,23,0.04042741818493861,sim_v1_tamilnadu,1.239776611328125e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Hexacosane__C26__lhs_002,1,n-Hexacosane (C26),lhs,20261941,0.05279822509224247,8,0.024957275773332413,sim_v1_tamilnadu,2.906195878982544,True,,0.026399112546121234,0.012330383223891064,0.987669616776109,2.466811745933351e-06,1.0260816837359042e-10,25.64248973128943,2.819442120948566,True,tamilnadu,1.0,n-Hexacosane (C26),24.39,1810.4889459302178,0.5306127909363899,,1235.1175874726607,4.0904318788027716e-10,1881.0899839049002,70.91789706280856,9.199031088636474,9.20653896990566,3.8665731446110966e-08,0.47471975411980594,70.33186240702217,70.32176229957238,1240.0,0.0,99.0,8784.0,train
c1_n_Hexacosane__C26__lhs_003,1,n-Hexacosane (C26),lhs,20261941,0.05785208741057869,15,0.03548840046204055,sim_v1_tamilnadu,3.1770424842834473,True,,0.028926043705289346,0.030414240667826227,0.9695857593321737,1.324211276527696e-05,7.832356679627465e-10,39.95297726071082,1.2295240402582153,True,tamilnadu,1.0,n-Hexacosane (C26),24.39,1809.0472172806276,0.5301082030074997,,1236.4453301408985,3.1225647992461046e-09,1879.7907971478953,71.06699083419034,21.970819100072834,21.989351941533545,6.266695514526852e-08,1.1709482657113097,70.02590552352429,70.00536407775286,895.0,0.0,87.0,8784.0,train
c1_n_Hexacosane__C26__lhs_004,1,n-Hexacosane (C26),lhs,20261941,0.04159846102022594,19,0.015202196052479293,sim_v1_tamilnadu,3.4575393199920654,True,,0.02079923051011297,0.014322341016939823,0.9856776589830601,1.1460909329712082e-06,2.9038498428328687e-11,12.30629387738979,1.9085647905938548,True,tamilnadu,1.0,n-Hexacosane (C26),24.39,1810.736912993473,0.530547394895424,,1235.289666725756,1.1577810648353898e-10,1881.3269037502548,70.90814993113793,11.574046887008128,11.582772623307468,5.1906332435083154e-08,0.5514101291521832,70.32931145657791,70.32229709431527,2439.0,0.0,127.0,8784.0,holdout
c1_n_Hexacosane__C26__lhs_005,1,n-Hexacosane (C26),lhs,20261941,0.02363911129610732,12,0.026213693044489145,sim_v1_tamilnadu,1.3828277587890625e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Hexacosane__C26__lhs_006,1,n-Hexacosane (C26),lhs,20261941,0.06758735885986306,22,0.011642086420556242,sim_v1_tamilnadu,2.9123446941375732,True,,0.03379367942993153,0.07112916751128802,0.9288708324887119,9.879859636554704e-06,1.9170363285289207e-10,15.312284287604264,0.5884124003926731,True,tamilnadu,1.0,n-Hexacosane (C26),24.39,1804.4149327578918,0.5285233130360613,,1240.615715358335,7.641786064591546e-10,1875.4787243731623,71.4001805998955,44.94821827691503,44.991584996538236,9.80313117788719e-08,2.738472949184589,70.36316942017697,68.79048677414664,114.0,0.0,48.0,8784.0,train
c1_n_Hexacosane__C26__lhs_007,1,n-Hexacosane (C26),lhs,20261941,0.07761703104299723,11,0.048333171998592966,sim_v1_tamilnadu,2.7571616172790527,True,,0.03880851552149862,0.053863228657055416,0.9461367713429446,4.614034833987251e-05,3.716848987310086e-09,73.00389190713882,0.908923446578767,True,tamilnadu,1.0,n-Hexacosane (C26),24.39,1805.777457921843,0.5289420179782487,,1239.5139600738457,1.4816289275693617e-08,1876.6995357028952,71.25222405309694,32.64819584327124,32.68100608938296,6.542187215392375e-08,2.0737343032966336,70.55792081981014,68.66748148136469,82.0,0.0,46.0,8784.0,train
c1_n_Hexacosane__C26__bnd_dmin_fmin,1,n-Hexacosane (C26),boundary,0,0.02,16,0.01,sim_v1_tamilnadu,1.4781951904296875e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Hexacosane__C26__bnd_dmin_fmax,1,n-Hexacosane (C26),boundary,0,0.02,16,0.05,sim_v1_tamilnadu,4.5299530029296875e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_n_Hexacosane__C26__bnd_dmax_fmin,1,n-Hexacosane (C26),boundary,0,0.08,16,0.01,sim_v1_tamilnadu,3.847691297531128,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,tamilnadu,1.0,n-Hexacosane (C26),24.39,1802.6153923387371,0.5272381797311352,,1243.9973387100397,6.409874710764375e-10,1873.676756120349,71.40270480942169,48.136899875515226,48.18920958093722,1.4529317938065678e-07,3.3027773006699737,70.93671549370416,65.04420013568489,2.0,0.0,30.0,8784.0,holdout
c1_n_Hexacosane__C26__bnd_dmax_fmax,1,n-Hexacosane (C26),boundary,0,0.08,16,0.05,sim_v1_tamilnadu,3.447453498840332,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,tamilnadu,1.0,n-Hexacosane (C26),24.39,1802.9160294611636,0.5276459985657954,,1242.924228481501,5.956175524772512e-08,1874.0317139508609,71.45716555357038,51.33218544386486,51.384508737005824,1.556807818615852e-07,3.3027773006699737,70.69697666073588,67.6386605671587,32.0,0.0,40.0,8784.0,train
c1_n_Hexacosane__C26__bnd_nmin,1,n-Hexacosane (C26),boundary,0,0.05,8,0.030000000000000002,sim_v1_tamilnadu,4.494308710098267,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,tamilnadu,1.0,n-Hexacosane (C26),24.39,1810.6354267372924,0.5306575482439979,,1234.9998157551383,5.957339691437327e-10,1881.222762754462,70.90352151497157,8.044865007518151,8.05124112453343,3.667878188722956e-08,0.4031710572106902,70.36635762560195,70.35890299950529,1494.0,0.0,108.0,8784.0,train
c1_n_Hexacosane__C26__bnd_nmax,1,n-Hexacosane (C26),boundary,0,0.05,24,0.030000000000000002,sim_v1_tamilnadu,3.2863168716430664,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,tamilnadu,1.0,n-Hexacosane (C26),24.39,1808.9835244960682,0.5300677293550295,,1236.5518301030402,2.0195546135925502e-09,1879.7499309709583,71.09021093814133,24.202330019629407,24.22147680125618,6.490811556175472e-08,1.2095131716320706,70.05097988809689,70.03757976553378,1292.0,0.0,104.0,8784.0,train
c2_baseline_noPCM,2,NONE_plain_tank,baseline,0,0.08,8,0.030000000000000002,sim_v1_tamilnadu,1.5515384674072266,True,,0.04,0.04289321169701264,0.9571067883029873,1.3858140714189671e-05,6.929070357094836e-10,46.70409175705556,1.1900646595720985,True,tamilnadu,2.0,,25.935,1749.798578875721,0.5330281915884771,,1136.649422171359,2.713885889861092e-09,1830.5281761832564,80.9598677011825,0.0,0.0,8.067659965923695e-05,0.0,72.0881010643225,72.0881010643225,0.0,0.0,0.0,8784.0,train
c2_n_Octacosane__C28__lhs_000,2,n-Octacosane (C28),lhs,20263717,0.06081146865595585,23,0.01538753172198123,sim_v1_tamilnadu,4.595399379730225,True,,0.030405734327977926,0.054164274514715165,0.9458357254852848,1.1226235065774282e-05,2.8790674698836633e-10,18.20950509770398,0.7079409209528008,True,tamilnadu,2.0,n-Octacosane (C28),25.935,1745.8660730131714,0.5285286866958606,,1147.6016028900347,1.1280306308134622e-09,1826.8084438811782,81.20662655571614,26.94314657808982,26.98468804861531,0.00010595041149238705,2.46447449041954,72.25054537179324,69.13287769687666,59.0,0.0,8.0,8784.0,holdout
c2_n_Octacosane__C28__lhs_001,2,n-Octacosane (C28),lhs,20263717,0.06744132811971358,19,0.025124420618824368,sim_v1_tamilnadu,2.5184545516967773,True,,0.03372066405985679,0.06103241594347352,0.9389675840565265,3.167697828141596e-05,1.326442877126098e-09,32.97356155766991,0.6917113357026639,True,tamilnadu,2.0,n-Octacosane (C28),25.935,1743.9730917668687,0.5279687186125088,,1148.9646132193764,5.196008360427405e-09,1825.036654530817,81.33038478786497,29.060955340798042,29.107739265763954,0.00010064321860195879,2.7769749254280454,72.3546258547903,67.36589768783925,18.0,0.0,3.0,8784.0,train
c2_n_Octacosane__C28__lhs_002,2,n-Octacosane (C28),lhs,20263717,0.07773316289429764,20,0.04630182683721682,sim_v1_tamilnadu,2.636758804321289,True,,0.03886658144714882,0.0983733884938699,0.9016266115061301,0.00018831974312211945,1.4532580226782547e-08,70.0403253395024,0.4749678026756666,True,tamilnadu,2.0,n-Octacosane (C28),25.935,1740.0063030187969,0.524709535407136,,1156.8977445999174,5.693743828027225e-08,1821.2694243904807,81.55204371449193,44.575371972051826,44.65085108582855,0.00011870533474398437,4.475989176471081,72.72380580982455,62.58260074302468,0.0,0.0,0.0,8784.0,holdout
c2_n_Octacosane__C28__lhs_003,2,n-Octacosane (C28),lhs,20263717,0.04351721844409659,9,0.0209116189346658,sim_v1_tamilnadu,3.7771124839782715,True,,0.021758609222048295,0.007767021579406135,0.9922329784205939,1.08449339294647e-06,3.77975209507656e-11,17.708936211632484,3.7062013907495905,True,tamilnadu,2.0,n-Octacosane (C28),25.935,1750.8570198249215,0.5322381500138353,,1138.5724511061521,1.4806443880677132e-10,1831.4821002986048,80.8622088301558,4.745498453350199,4.751449652841814,9.027473139528965e-05,0.35339948186297915,72.03139807270755,71.99836371470252,1381.0,0.0,31.0,8784.0,train
c2_n_Octacosane__C28__lhs_004,2,n-Octacosane (C28),lhs,20263717,0.03580700337234852,15,0.03369516945158959,sim_v1_tamilnadu,1.2636184692382812e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Octacosane__C28__lhs_005,2,n-Octacosane (C28),lhs,20263717,0.03435185719660875,17,0.03809245303574689,sim_v1_tamilnadu,3.5762786865234375e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Octacosane__C28__lhs_006,2,n-Octacosane (C28),lhs,20263717,0.025497139145497727,12,0.011830247327055324,sim_v1_tamilnadu,2.6226043701171875e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Octacosane__C28__lhs_007,2,n-Octacosane (C28),lhs,20263717,0.050333698762400375,11,0.044292499476181135,sim_v1_tamilnadu,3.0847342014312744,True,,0.025166849381200188,0.014689189717914686,0.9853108102820853,9.23770000504856e-06,6.819347043912197e-10,43.384312880142716,2.250831550932578,True,tamilnadu,2.0,n-Octacosane (C28),25.935,1749.770182122437,0.5317295146083867,,1139.8105132959568,2.67130872077986e-09,1830.4788179377688,80.94937527894196,8.504736608050187,8.515990881920006,9.052948820204856e-05,0.6683581321651183,72.0139562464686,71.8083602570328,734.0,0.0,25.0,8784.0,train
c2_n_Octacosane__C28__bnd_dmin_fmin,2,n-Octacosane (C28),boundary,0,0.02,16,0.01,sim_v1_tamilnadu,1.3589859008789062e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_n_Octacosane__C28__bnd_dmin_fmax,2,n-Octacosane (C28),boundary,0,0.02,16,0.05,sim_v1_tamilnadu,3.337860107421875e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Octacosane__C28__bnd_dmax_fmin,2,n-Octacosane (C28),boundary,0,0.08,16,0.01,sim_v1_tamilnadu,2.3453540802001953,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,tamilnadu,2.0,n-Octacosane (C28),25.935,1741.1243553285958,0.5255598233354011,,1154.8280708745822,6.299077821162022e-10,1822.2908643540768,81.44772193594183,36.20317438010571,36.26894759351422,0.00011011351011103725,3.903282264428151,72.91605070993468,62.19075746103807,0.0,0.0,0.0,8784.0,train
c2_n_Octacosane__C28__bnd_dmax_fmax,2,n-Octacosane (C28),boundary,0,0.08,16,0.05,sim_v1_tamilnadu,2.3236732482910156,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,tamilnadu,2.0,n-Octacosane (C28),25.935,1741.2803025948624,0.525718830761216,,1154.441033166057,5.85297415556295e-08,1822.4626905111152,81.4637784240646,38.09164074059301,38.15743172133967,0.00011124667458902976,3.903282264428151,72.73417205865418,62.52991004629883,0.0,0.0,0.0,8784.0,train
c2_n_Octacosane__C28__bnd_nmin,2,n-Octacosane (C28),boundary,0,0.05,8,0.030000000000000002,sim_v1_tamilnadu,2.722937822341919,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,tamilnadu,2.0,n-Octacosane (C28),25.935,1750.186181037781,0.5320541003164645,,1139.020443850894,5.854037541947038e-10,1830.8628941904558,80.9149198507678,5.9944116443386815,6.002433589868565,8.910907977037603e-05,0.476474885794452,72.06807298957163,71.90782823995025,708.0,0.0,24.0,8784.0,train
c2_n_Octacosane__C28__bnd_nmax,2,n-Octacosane (C28),boundary,0,0.05,24,0.030000000000000002,sim_v1_tamilnadu,2.7425789833068848,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,tamilnadu,2.0,n-Octacosane (C28),25.935,1748.1329110887445,0.5304314181119507,,1142.9701914735663,1.9844537657589765e-09,1828.9610459769274,81.0788997753819,18.023344036057015,18.047427185277215,9.658766121323061e-05,1.4294246573833562,71.86820735310557,71.38690857325909,616.0,0.0,20.0,8784.0,train
c2_PureTemp_58_lhs_000,2,PureTemp 58,lhs,20263395,0.028770573649050717,18,0.011377130001212599,sim_v1_tamilnadu,1.430511474609375e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_PureTemp_58_lhs_001,2,PureTemp 58,lhs,20263395,0.061727725369962363,13,0.021249975549722758,sim_v1_tamilnadu,2.7297921180725098,True,,0.030863862684981182,0.03201937065753704,0.967980629342463,5.206536031509613e-06,1.843979389472164e-10,25.525978412952,1.2440644777305574,True,tamilnadu,2.0,PureTemp 58,25.935,1748.162563560706,0.5321801319925525,,1138.7136719447096,7.2219965005081e-10,1829.0502278757901,81.13759373245358,22.00484878746099,22.03021181773976,8.812196434379792e-05,1.4248619942603982,72.00089276491083,71.25377606411494,367.0,0.0,55.0,8784.0,holdout
c2_PureTemp_58_lhs_002,2,PureTemp 58,lhs,20263395,0.050572156828233406,22,0.030180987686324608,sim_v1_tamilnadu,2.969238042831421,True,,0.025286078414116703,0.02979790470625015,0.9702020952937499,9.615630903526498e-06,4.836820631592927e-10,29.702199677462378,1.0977329446922433,True,tamilnadu,2.0,PureTemp 58,25.935,1749.498831457704,0.5323348070646123,,1138.3371795567018,1.8942265976493865e-09,1830.3189706794183,81.07036498463405,23.05941145609215,23.083041795688825,9.390305441714895e-05,1.3260067594281317,71.61404529119999,71.59723217173736,961.0,0.0,84.0,8784.0,train
c2_PureTemp_58_lhs_003,2,PureTemp 58,lhs,20263395,0.07027695828569207,18,0.04404103607720152,sim_v1_tamilnadu,2.5004167556762695,True,,0.035138479142846034,0.06542443662857304,0.934575563371427,9.965905525667218e-05,7.315146746631533e-09,60.23018160633262,0.6692619380609915,True,tamilnadu,2.0,PureTemp 58,25.935,1745.887668496695,0.5312636047066204,,1140.9445779463006,2.8645708262801604e-08,1826.9333570729868,81.3158887907476,42.37841647727847,42.43027625347022,9.67254528458567e-05,2.9113874299715006,72.17874651982403,69.71435769470936,161.0,0.0,39.0,8784.0,train
c2_PureTemp_58_lhs_004,2,PureTemp 58,lhs,20263395,0.04530172032346393,11,0.016780709849980507,sim_v1_tamilnadu,2.9012656211853027,True,,0.022650860161731966,0.010709406088702602,0.9892905939112974,9.918953647224311e-07,2.7741180528246185e-11,14.793424239712763,2.789856906025827,True,tamilnadu,2.0,PureTemp 58,25.935,1750.6289026769255,0.5326330673449493,,1137.6111884600339,1.0866336001149789e-10,1831.308897679235,80.91850937968101,8.574643672119874,8.58313218963746,8.857999806617385e-05,0.4765685709472658,71.97953430347215,71.97275362594952,1990.0,0.0,93.0,8784.0,train
c2_PureTemp_58_lhs_005,2,PureTemp 58,lhs,20263395,0.07281027632110572,14,0.027196859045328703,sim_v1_tamilnadu,4.712888717651367,True,,0.03640513816055286,0.056589348152880546,0.9434106518471195,1.6434360489018823e-05,7.449383095332737e-10,38.534978306797406,0.8092216702419199,True,tamilnadu,2.0,PureTemp 58,25.935,1746.3439164389674,0.5313157308800178,,1140.8176983706924,2.917395693807549e-09,1827.3171879626102,81.23799278153226,35.24392639585819,35.28876219671899,9.387522427575823e-05,2.5182259928031843,72.29611652072093,68.71926736524559,38.0,0.0,29.0,8784.0,train
c2_PureTemp_58_lhs_006,2,PureTemp 58,lhs,20263395,0.02118741474130973,21,0.03527403926805497,sim_v1_tamilnadu,1.6927719116210938e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_PureTemp_58_lhs_007,2,PureTemp 58,lhs,20263395,0.03962362880405314,9,0.04670726408016647,sim_v1_tamilnadu,4.5299530029296875e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_PureTemp_58_bnd_dmin_fmin,2,PureTemp 58,boundary,0,0.02,16,0.01,sim_v1_tamilnadu,3.337860107421875e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_PureTemp_58_bnd_dmin_fmax,2,PureTemp 58,boundary,0,0.02,16,0.05,sim_v1_tamilnadu,3.0994415283203125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_PureTemp_58_bnd_dmax_fmin,2,PureTemp 58,boundary,0,0.08,16,0.01,sim_v1_tamilnadu,3.4862492084503174,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,tamilnadu,2.0,PureTemp 58,25.935,1743.6384386209575,0.5297120780903474,,1144.7211267659588,6.295237219593628e-10,1824.710321998969,81.3537816440397,48.28323516592653,48.35120403095811,9.979397553055578e-05,3.8174958410341255,72.74022908624984,63.898292127478896,0.0,0.0,13.0,8784.0,train
c2_PureTemp_58_bnd_dmax_fmax,2,PureTemp 58,boundary,0,0.08,16,0.05,sim_v1_tamilnadu,3.396402359008789,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,tamilnadu,2.0,PureTemp 58,25.935,1744.0080990459692,0.5301342925505879,,1143.6934205669545,5.849737441929132e-08,1825.106309422471,81.380397130276,50.947656156700475,51.015654453773664,0.00010106282916693204,3.8174958410341255,72.54880511787,66.57709018180812,8.0,0.0,19.0,8784.0,train
